bug_id,hunk_i,hunk_j,lexical_distance,ast_distance,package_distance,pair_divergence
Jsoup_87,26,34,0.2933,0.7817,0.0000,0.2293
Jsoup_87,26,35,0.5493,0.7817,0.0000,0.4294
Jsoup_87,26,36,0.4284,0.7643,0.0000,0.3274
Jsoup_87,26,37,0.6293,0.7356,0.0000,0.4629
Jsoup_87,26,38,0.0000,0.7817,0.0000,0.0000
Jsoup_87,26,39,0.8201,0.7643,0.0000,0.6268
Jsoup_87,26,40,0.8851,0.7551,0.0000,0.6683
Jsoup_87,26,41,0.2933,0.7643,0.0000,0.2242
Jsoup_87,26,42,0.8209,0.7732,0.0000,0.6347
Jsoup_87,26,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,26,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,26,45,0.9981,1.0000,0.2857,0.5228
Jsoup_87,26,46,0.9906,1.0000,0.2857,0.5189
Jsoup_87,27,28,0.0000,0.5829,0.0000,0.0000
Jsoup_87,27,29,0.0000,0.6191,0.0000,0.0000
Jsoup_87,27,30,0.7620,0.7028,0.0000,0.5355
Jsoup_87,27,31,0.4284,0.8130,0.0000,0.3483
Jsoup_87,27,32,0.8290,0.7551,0.0000,0.6260
Jsoup_87,27,33,0.8290,0.8203,0.0000,0.6800
Jsoup_87,27,34,0.2933,0.7899,0.0000,0.2317
Jsoup_87,27,35,0.5493,0.7899,0.0000,0.4339
Jsoup_87,27,36,0.4284,0.7732,0.0000,0.3312
Jsoup_87,27,37,0.6293,0.7456,0.0000,0.4692
Jsoup_87,27,38,0.0000,0.7899,0.0000,0.0000
Jsoup_87,27,39,0.8201,0.7732,0.0000,0.6341
Jsoup_87,27,40,0.8851,0.7643,0.0000,0.6765
Jsoup_87,27,41,0.2933,0.7732,0.0000,0.2268
Jsoup_87,27,42,0.8209,0.7817,0.0000,0.6417
Jsoup_87,27,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,27,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,27,45,0.9981,1.0000,0.2857,0.5228
Jsoup_87,27,46,0.9906,1.0000,0.2857,0.5189
Jsoup_87,28,29,0.0000,0.6017,0.0000,0.0000
Jsoup_87,28,30,0.7620,0.7142,0.0000,0.5442
Jsoup_87,28,31,0.4284,0.8203,0.0000,0.3514
Jsoup_87,28,32,0.8290,0.7643,0.0000,0.6336
Jsoup_87,28,33,0.8290,0.8273,0.0000,0.6858
Jsoup_87,28,34,0.2933,0.7979,0.0000,0.2340
Jsoup_87,28,35,0.5493,0.7979,0.0000,0.4383
Jsoup_87,28,36,0.4284,0.7817,0.0000,0.3349
Jsoup_87,28,37,0.6293,0.7551,0.0000,0.4752
Jsoup_87,28,38,0.0000,0.7979,0.0000,0.0000
Jsoup_87,28,39,0.8201,0.7817,0.0000,0.6411
Jsoup_87,28,40,0.8851,0.7732,0.0000,0.6843
Jsoup_87,28,41,0.2933,0.7817,0.0000,0.2293
Jsoup_87,28,42,0.8209,0.7899,0.0000,0.6485
Jsoup_87,28,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,28,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,28,45,0.9981,1.0000,0.2857,0.5228
Jsoup_87,28,46,0.9906,1.0000,0.2857,0.5189
Jsoup_87,29,30,0.7620,0.7356,0.0000,0.5605
Jsoup_87,29,31,0.4284,0.8341,0.0000,0.3573
Jsoup_87,29,32,0.8290,0.7817,0.0000,0.6481
Jsoup_87,29,33,0.8290,0.8407,0.0000,0.6969
Jsoup_87,29,34,0.2933,0.8130,0.0000,0.2385
Jsoup_87,29,35,0.5493,0.8130,0.0000,0.4466
Jsoup_87,29,36,0.4284,0.7979,0.0000,0.3418
Jsoup_87,29,37,0.6293,0.7732,0.0000,0.4866
Jsoup_87,29,38,0.0000,0.8130,0.0000,0.0000
Jsoup_87,29,39,0.8201,0.7979,0.0000,0.6544
Jsoup_87,29,40,0.8851,0.7899,0.0000,0.6992
Jsoup_87,29,41,0.2933,0.7979,0.0000,0.2340
Jsoup_87,29,42,0.8209,0.8056,0.0000,0.6613
Jsoup_87,29,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,29,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,29,45,0.9981,1.0000,0.2857,0.5228
Jsoup_87,29,46,0.9906,1.0000,0.2857,0.5189
Jsoup_87,30,31,0.9209,0.6353,0.0000,0.5850
Jsoup_87,30,32,0.8243,0.4878,0.0000,0.4021
Jsoup_87,30,33,0.8243,0.6504,0.0000,0.5361
Jsoup_87,30,34,0.9142,0.5829,0.0000,0.5329
Jsoup_87,30,35,0.8869,0.5829,0.0000,0.5170
Jsoup_87,30,36,0.9209,0.5402,0.0000,0.4974
Jsoup_87,30,37,0.9470,0.4565,0.0000,0.4323
Jsoup_87,30,38,0.9110,0.5829,0.0000,0.5310
Jsoup_87,30,39,0.7592,0.5402,0.0000,0.4101
Jsoup_87,30,40,0.8376,0.5155,0.0000,0.4318
Jsoup_87,30,41,0.9142,0.5402,0.0000,0.4938
Jsoup_87,30,42,0.7404,0.5625,0.0000,0.4165
Jsoup_87,30,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,30,44,0.9989,1.0000,0.2857,0.5233
Jsoup_87,30,45,1.0000,1.0000,0.2857,0.5238
Jsoup_87,30,46,1.0000,1.0000,0.2857,0.5238
Jsoup_87,31,32,0.7742,0.6504,0.0000,0.5036
Jsoup_87,31,33,0.7742,0.7643,0.0000,0.5918
Jsoup_87,31,34,0.3415,0.7251,0.0000,0.2476
Jsoup_87,31,35,0.1964,0.7251,0.0000,0.1424
Jsoup_87,31,36,0.0000,0.7028,0.0000,0.0000
Jsoup_87,31,37,0.5947,0.6647,0.0000,0.3953
Jsoup_87,31,38,0.4275,0.7251,0.0000,0.3100
Jsoup_87,31,39,0.7430,0.7028,0.0000,0.5222
Jsoup_87,31,40,0.8390,0.6907,0.0000,0.5796
Jsoup_87,31,41,0.1610,0.7028,0.0000,0.1131
Jsoup_87,31,42,0.7608,0.7142,0.0000,0.5434
Jsoup_87,31,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,31,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,31,45,0.9986,1.0000,0.2857,0.5231
Jsoup_87,31,46,0.9923,1.0000,0.2857,0.5198
Jsoup_87,32,33,0.0000,0.6907,0.0000,0.0000
Jsoup_87,32,34,0.8575,0.6353,0.0000,0.5448
Jsoup_87,32,35,0.7939,0.6353,0.0000,0.5043
Jsoup_87,32,36,0.8460,0.6017,0.0000,0.5091
Jsoup_87,32,37,0.8914,0.5402,0.0000,0.4815
Jsoup_87,32,38,0.8928,0.6353,0.0000,0.5672
Jsoup_87,32,39,0.8280,0.6017,0.0000,0.4982
Jsoup_87,32,40,0.8892,0.5829,0.0000,0.5184
Jsoup_87,32,41,0.8575,0.6017,0.0000,0.5160
Jsoup_87,32,42,0.8265,0.6191,0.0000,0.5117
Jsoup_87,32,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,32,44,0.9989,1.0000,0.2857,0.5232
Jsoup_87,32,45,1.0000,1.0000,0.2857,0.5238
Jsoup_87,32,46,0.9997,1.0000,0.2857,0.5237
Jsoup_87,33,34,0.8575,0.7356,0.0000,0.6307
Jsoup_87,33,35,0.7939,0.7356,0.0000,0.5840
Jsoup_87,33,36,0.8460,0.7142,0.0000,0.6043
Jsoup_87,33,37,0.8914,0.6781,0.0000,0.6044
Jsoup_87,33,38,0.8928,0.7356,0.0000,0.6567
Jsoup_87,33,39,0.8280,0.7142,0.0000,0.5913
Jsoup_87,33,40,0.8892,0.7028,0.0000,0.6249
Jsoup_87,33,41,0.8575,0.7142,0.0000,0.6124
Jsoup_87,33,42,0.8265,0.7251,0.0000,0.5993
Jsoup_87,33,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,33,44,0.9989,1.0000,0.2857,0.5232
Jsoup_87,33,45,1.0000,1.0000,0.2857,0.5238
Jsoup_87,33,46,0.9997,1.0000,0.2857,0.5237
Jsoup_87,34,35,0.4461,0.6907,0.0000,0.3082
Jsoup_87,34,36,0.3407,0.6647,0.0000,0.2264
Jsoup_87,34,37,0.6822,0.6191,0.0000,0.4223
Jsoup_87,34,38,0.2947,0.6907,0.0000,0.2036
Jsoup_87,34,39,0.7782,0.6647,0.0000,0.5172
Jsoup_87,34,40,0.8587,0.6504,0.0000,0.5585
Jsoup_87,34,41,0.1707,0.6647,0.0000,0.1134
Jsoup_87,34,42,0.7904,0.6781,0.0000,0.5360
Jsoup_87,34,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,34,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,34,45,0.9989,1.0000,0.2857,0.5232
Jsoup_87,34,46,0.9937,1.0000,0.2857,0.5205
Jsoup_87,35,36,0.2002,0.5155,0.0000,0.1032
Jsoup_87,35,37,0.6605,0.6191,0.0000,0.4089
Jsoup_87,35,38,0.5562,0.6907,0.0000,0.3842
Jsoup_87,35,39,0.7620,0.6647,0.0000,0.5065
Jsoup_87,35,40,0.8510,0.6504,0.0000,0.5535
Jsoup_87,35,41,0.2770,0.6647,0.0000,0.1841
Jsoup_87,35,42,0.7251,0.6781,0.0000,0.4917
Jsoup_87,35,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,35,44,0.9930,1.0000,0.2857,0.5202
Jsoup_87,35,45,0.9993,1.0000,0.2857,0.5234
Jsoup_87,35,46,0.9938,1.0000,0.2857,0.5206
Jsoup_87,36,37,0.5947,0.5829,0.0000,0.3467
Jsoup_87,36,38,0.4275,0.6647,0.0000,0.2842
Jsoup_87,36,39,0.7430,0.6353,0.0000,0.4720
Jsoup_87,36,40,0.8390,0.6191,0.0000,0.5195
Jsoup_87,36,41,0.1610,0.6353,0.0000,0.1023
Jsoup_87,36,42,0.7608,0.6504,0.0000,0.4949
Jsoup_87,36,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,36,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,36,45,0.9986,1.0000,0.2857,0.5231
Jsoup_87,36,46,0.9923,1.0000,0.2857,0.5198
Jsoup_87,37,38,0.6299,0.6191,0.0000,0.3900
Jsoup_87,37,39,0.8721,0.5829,0.0000,0.5084
Jsoup_87,37,40,0.9162,0.5625,0.0000,0.5154
Jsoup_87,37,41,0.6785,0.5829,0.0000,0.3956
Jsoup_87,37,42,0.8956,0.6017,0.0000,0.5389
Jsoup_87,37,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,37,44,0.9762,1.0000,0.2857,0.5113
Jsoup_87,37,45,0.9940,1.0000,0.2857,0.5207
Jsoup_87,37,46,0.9873,1.0000,0.2857,0.5171
Jsoup_87,38,39,0.8201,0.6647,0.0000,0.5451
Jsoup_87,38,40,0.8851,0.6504,0.0000,0.5757
Jsoup_87,38,41,0.2933,0.6647,0.0000,0.1949
Jsoup_87,38,42,0.8209,0.6781,0.0000,0.5566
Jsoup_87,38,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,38,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,38,45,0.9981,1.0000,0.2857,0.5228
Jsoup_87,38,46,0.9906,1.0000,0.2857,0.5189
Jsoup_87,39,40,0.4124,0.4203,0.0000,0.1734
Jsoup_87,39,41,0.8990,0.4565,0.0000,0.4104
Jsoup_87,39,42,0.4781,0.6504,0.0000,0.3110
Jsoup_87,39,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,39,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,39,45,1.0000,1.0000,0.2857,0.5238
Jsoup_87,39,46,1.0000,1.0000,0.2857,0.5238
Jsoup_87,40,41,0.9810,0.4203,0.0000,0.4123
Jsoup_87,40,42,0.5820,0.6353,0.0000,0.3697
Jsoup_87,40,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,40,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,40,45,1.0000,1.0000,0.2857,0.5238
Jsoup_87,40,46,1.0000,1.0000,0.2857,0.5238
Jsoup_87,41,42,0.7430,0.6504,0.0000,0.4833
Jsoup_87,41,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,41,44,1.0000,1.0000,0.2857,0.5238
Jsoup_87,41,45,0.9989,1.0000,0.2857,0.5232
Jsoup_87,41,46,0.9937,1.0000,0.2857,0.5205
Jsoup_87,42,43,1.0000,1.0000,0.2857,0.5238
Jsoup_87,42,44,0.9999,1.0000,0.2857,0.5238
Jsoup_87,42,45,1.0000,1.0000,0.2857,0.5238
Jsoup_87,42,46,1.0000,1.0000,0.2857,0.5238
Jsoup_87,43,44,0.9864,0.0000,0.0000,0.0000
Jsoup_87,43,45,0.9676,0.0000,0.0000,0.0000
Jsoup_87,43,46,0.9765,0.0000,0.0000,0.0000
Jsoup_87,44,45,0.9931,0.5207,0.0000,0.5171
Jsoup_87,44,46,0.9695,0.2242,0.0000,0.2174
Jsoup_87,45,46,0.9668,0.4485,0.0000,0.4336
Jsoup_91,0,1,0.8961,1.0000,0.4286,0.5547
Jsoup_91,0,2,0.9792,1.0000,0.4286,0.6061
Jsoup_91,1,2,0.9588,0.2153,0.0000,0.2065
Jsoup_92,0,1,0.9892,0.4255,0.0000,0.4209
Jsoup_92,0,2,0.9800,0.3372,0.0000,0.3304
Jsoup_92,0,3,0.9974,0.3372,0.0000,0.3363
Jsoup_92,0,4,0.9914,1.0000,0.4286,0.6137
Jsoup_92,0,5,0.9765,1.0000,0.4286,0.6045
Jsoup_92,0,6,0.9824,1.0000,0.4286,0.6082
Jsoup_92,0,7,0.9544,1.0000,0.4286,0.5908
Jsoup_92,1,2,0.9574,0.2127,0.0000,0.2037
Jsoup_92,1,3,0.9909,0.2127,0.0000,0.2108
Jsoup_92,1,4,0.9694,1.0000,0.4286,0.6001
Jsoup_92,1,5,0.9659,1.0000,0.4286,0.5979
Jsoup_92,1,6,0.9674,1.0000,0.4286,0.5989
Jsoup_92,1,7,0.9989,1.0000,0.4286,0.6184
Jsoup_92,2,3,0.9833,0.0000,0.0000,0.0000
Jsoup_92,2,4,0.9675,1.0000,0.4286,0.5989
Jsoup_92,2,5,0.7094,1.0000,0.4286,0.4391
Jsoup_92,2,6,0.9769,1.0000,0.4286,0.6047
Jsoup_92,2,7,0.9852,1.0000,0.4286,0.6099
Jsoup_92,3,4,0.9938,1.0000,0.4286,0.6152
Jsoup_92,3,5,1.0000,1.0000,0.4286,0.6190
Jsoup_92,3,6,1.0000,1.0000,0.4286,0.6190
Jsoup_92,3,7,1.0000,1.0000,0.4286,0.6190
Jsoup_92,4,5,0.9906,1.0000,0.2857,0.5189
Jsoup_92,4,6,0.9834,1.0000,0.2857,0.5151
Jsoup_92,4,7,0.9963,1.0000,0.2857,0.5219
Jsoup_92,5,6,0.9769,1.0000,0.2857,0.5117
Jsoup_92,5,7,0.9779,1.0000,0.2857,0.5122
Jsoup_92,6,7,0.9778,1.0000,0.2857,0.5122
JxPath_1,0,1,0.9589,1.0000,0.3000,0.5114
JxPath_2,0,1,0.9895,0.5885,0.0000,0.5824
JxPath_2,0,2,0.9935,0.6830,0.0000,0.6786
JxPath_2,0,3,1.0000,0.3608,0.0000,0.3608
JxPath_2,1,2,0.5146,0.7217,0.0000,0.3714
JxPath_2,1,3,1.0000,0.4553,0.0000,0.4553
JxPath_2,2,3,1.0000,0.5885,0.0000,0.5885
JxPath_3,0,1,0.9880,0.5973,0.0000,0.5901
JxPath_3,0,2,0.9880,0.6744,0.0000,0.6663
JxPath_3,0,3,0.9939,0.3372,0.0000,0.3351
JxPath_3,1,2,0.0000,0.7360,0.0000,0.0000
JxPath_3,1,3,0.9566,0.4940,0.0000,0.4726
JxPath_3,2,3,0.9566,0.5973,0.0000,0.5713
JxPath_4,0,1,0.8276,0.1982,0.0000,0.1641
JxPath_4,0,2,0.9762,0.1982,0.0000,0.1935
JxPath_4,0,3,0.9782,1.0000,0.3000,0.5217
JxPath_4,0,4,0.9834,1.0000,0.3000,0.5245
JxPath_4,0,5,0.6808,1.0000,0.3000,0.3631
JxPath_4,0,6,1.0000,1.0000,0.3000,0.5333
JxPath_4,1,2,0.9533,0.0000,0.0000,0.0000
JxPath_4,1,3,0.9739,1.0000,0.3000,0.5194
JxPath_4,1,4,0.9525,1.0000,0.3000,0.5080
JxPath_4,1,5,0.8725,1.0000,0.3000,0.4654
JxPath_4,1,6,1.0000,1.0000,0.3000,0.5333
JxPath_4,2,3,0.9139,1.0000,0.3000,0.4874
JxPath_4,2,4,0.7048,1.0000,0.3000,0.3759
JxPath_4,2,5,0.9840,1.0000,0.3000,0.5248
JxPath_4,2,6,1.0000,1.0000,0.3000,0.5333
JxPath_4,3,4,0.8400,0.4457,0.0000,0.3744
JxPath_4,3,5,0.9698,0.5389,0.0000,0.5226
JxPath_4,3,6,1.0000,0.4962,0.0000,0.4962
JxPath_4,4,5,0.9554,0.3042,0.0000,0.2907
JxPath_4,4,6,1.0000,0.1920,0.0000,0.1920
JxPath_4,5,6,1.0000,0.1920,0.0000,0.1920
JxPath_7,0,1,0.0842,1.0000,0.2222,0.0405
JxPath_7,0,2,0.0871,1.0000,0.2222,0.0419
JxPath_7,0,3,0.1173,1.0000,0.2222,0.0565
JxPath_7,0,4,0.9971,1.0000,0.2222,0.4801
JxPath_7,0,5,0.6786,1.0000,0.2222,0.3268
JxPath_7,0,6,0.9673,1.0000,0.2222,0.4657
JxPath_7,1,2,0.1170,1.0000,0.2222,0.0563
JxPath_7,1,3,0.0842,1.0000,0.2222,0.0405
JxPath_7,1,4,0.9973,1.0000,0.2222,0.4802
JxPath_7,1,5,0.6960,1.0000,0.2222,0.3351
JxPath_7,1,6,0.9668,1.0000,0.2222,0.4655
JxPath_7,2,3,0.0842,1.0000,0.2222,0.0405
JxPath_7,2,4,0.9971,1.0000,0.2222,0.4801
JxPath_7,2,5,0.6786,1.0000,0.2222,0.3268
JxPath_7,2,6,0.9670,1.0000,0.2222,0.4656
JxPath_7,3,4,0.9973,1.0000,0.2222,0.4802
JxPath_7,3,5,0.6960,1.0000,0.2222,0.3351
JxPath_7,3,6,0.9666,1.0000,0.2222,0.4654
JxPath_7,4,5,0.9920,0.2626,0.0000,0.2606
JxPath_7,4,6,0.9982,0.2626,0.0000,0.2622
JxPath_7,5,6,0.9914,0.0000,0.0000,0.0000
JxPath_9,0,1,0.9792,0.4421,0.0000,0.4329
JxPath_9,0,2,0.9827,0.2211,0.0000,0.2172
JxPath_9,0,3,0.6888,1.0000,0.2222,0.3317
JxPath_9,0,4,0.5519,1.0000,0.2222,0.2657
JxPath_9,1,2,0.9401,0.3504,0.0000,0.3294
JxPath_9,1,3,0.9386,1.0000,0.2222,0.4519
JxPath_9,1,4,0.9567,1.0000,0.2222,0.4606
JxPath_9,2,3,0.9999,1.0000,0.2222,0.4814
JxPath_9,2,4,0.9987,1.0000,0.2222,0.4808
JxPath_9,3,4,0.4524,1.0000,0.2222,0.2178
JxPath_11,0,1,0.9927,0.6240,0.0000,0.6195
JxPath_11,0,2,0.4243,1.0000,0.3000,0.2263
JxPath_11,0,3,0.9939,1.0000,0.3000,0.5301
JxPath_11,0,4,1.0000,1.0000,0.3000,0.5333
JxPath_11,1,2,1.0000,1.0000,0.3000,0.5333
JxPath_11,1,3,0.8283,1.0000,0.3000,0.4418
JxPath_11,1,4,1.0000,1.0000,0.3000,0.5333
JxPath_11,2,3,0.9939,0.7449,0.0000,0.7404
JxPath_11,2,4,1.0000,0.3413,0.0000,0.3413
JxPath_11,3,4,1.0000,0.6826,0.0000,0.6826
JxPath_13,0,1,0.9935,0.3372,0.0000,0.3350
JxPath_13,0,2,0.8934,0.2127,0.0000,0.1901
JxPath_13,0,3,0.9899,0.3372,0.0000,0.3338
JxPath_13,0,4,0.4625,0.4255,0.0000,0.1968
JxPath_13,0,5,0.9469,0.2127,0.0000,0.2014
JxPath_13,0,6,1.0000,0.0000,0.0000,0.0000
JxPath_13,0,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,0,8,1.0000,1.0000,0.4000,0.6000
JxPath_13,0,9,0.9842,1.0000,0.4000,0.5905
JxPath_13,0,10,0.9636,1.0000,0.4000,0.5781
JxPath_13,1,2,0.7340,0.2127,0.0000,0.1562
JxPath_13,1,3,0.6139,0.4940,0.0000,0.3032
JxPath_13,1,4,0.9515,0.5499,0.0000,0.5233
JxPath_13,1,5,0.8438,0.4255,0.0000,0.3590
JxPath_13,1,6,1.0000,0.3372,0.0000,0.3372
JxPath_13,1,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,1,8,0.9998,1.0000,0.4000,0.5999
JxPath_13,1,9,0.9632,1.0000,0.4000,0.5779
JxPath_13,1,10,0.8643,1.0000,0.4000,0.5186
JxPath_13,2,3,0.9143,0.4255,0.0000,0.3890
JxPath_13,2,4,0.8565,0.4940,0.0000,0.4231
JxPath_13,2,5,0.7133,0.3372,0.0000,0.2405
JxPath_13,2,6,1.0000,0.2127,0.0000,0.2127
JxPath_13,2,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,2,8,1.0000,1.0000,0.4000,0.6000
JxPath_13,2,9,0.9484,1.0000,0.4000,0.5690
JxPath_13,2,10,0.8793,1.0000,0.4000,0.5276
JxPath_13,3,4,0.9593,0.4255,0.0000,0.4082
JxPath_13,3,5,0.6795,0.2127,0.0000,0.1446
JxPath_13,3,6,1.0000,0.3372,0.0000,0.3372
JxPath_13,3,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,3,8,0.9999,1.0000,0.4000,0.5999
JxPath_13,3,9,0.9632,1.0000,0.4000,0.5779
JxPath_13,3,10,0.9376,1.0000,0.4000,0.5625
JxPath_13,4,5,0.9385,0.3372,0.0000,0.3165
JxPath_13,4,6,1.0000,0.4255,0.0000,0.4255
JxPath_13,4,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,4,8,1.0000,1.0000,0.4000,0.6000
JxPath_13,4,9,0.9753,1.0000,0.4000,0.5852
JxPath_13,4,10,0.9135,1.0000,0.4000,0.5481
JxPath_13,5,6,1.0000,0.2127,0.0000,0.2127
JxPath_13,5,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,5,8,1.0000,1.0000,0.4000,0.6000
JxPath_13,5,9,0.8958,1.0000,0.4000,0.5375
JxPath_13,5,10,0.8379,1.0000,0.4000,0.5028
JxPath_13,6,7,1.0000,1.0000,0.4000,0.6000
JxPath_13,6,8,1.0000,1.0000,0.4000,0.6000
JxPath_13,6,9,0.9900,1.0000,0.4000,0.5940
JxPath_13,6,10,0.9920,1.0000,0.4000,0.5952
JxPath_13,7,8,0.9390,0.3965,0.0000,0.3723
JxPath_13,7,9,0.9916,0.3142,0.0000,0.3116
JxPath_13,7,10,0.9920,0.5947,0.0000,0.5900
JxPath_13,8,9,0.9798,0.1982,0.0000,0.1942
JxPath_13,8,10,0.9905,0.5565,0.0000,0.5512
JxPath_13,9,10,0.8977,0.5124,0.0000,0.4600
JxPath_15,0,1,0.9909,0.4940,0.0000,0.4895
JxPath_16,0,1,0.8306,1.0000,0.3000,0.4430
JxPath_17,0,1,1.0000,0.4160,0.0000,0.4160
JxPath_17,0,2,1.0000,1.0000,0.3000,0.5333
JxPath_17,0,3,0.9856,1.0000,0.3000,0.5256
JxPath_17,0,4,1.0000,1.0000,0.3000,0.5333
JxPath_17,1,2,0.9743,1.0000,0.3000,0.5196
JxPath_17,1,3,1.0000,1.0000,0.3000,0.5333
JxPath_17,1,4,0.7786,1.0000,0.3000,0.4153
JxPath_17,2,3,0.9392,0.6460,0.0000,0.6068
JxPath_17,2,4,0.9980,0.6460,0.0000,0.6447
JxPath_17,3,4,1.0000,0.7449,0.0000,0.7449
JxPath_18,0,1,0.9870,0.3554,0.0000,0.3508
JxPath_18,0,2,0.9960,0.5207,0.0000,0.5186
JxPath_18,0,3,1.0000,0.2242,0.0000,0.2242
JxPath_18,1,2,0.9821,0.5207,0.0000,0.5113
JxPath_18,1,3,1.0000,0.2242,0.0000,0.2242
JxPath_18,2,3,1.0000,0.4485,0.0000,0.4485
JxPath_19,0,1,0.9368,1.0000,0.3000,0.4996
JxPath_19,0,2,0.7400,1.0000,0.3000,0.3947
JxPath_19,1,2,0.8064,0.6085,0.0000,0.4907
JxPath_20,0,1,0.9710,0.5797,0.0000,0.5629
Lang_4,0,1,0.8182,0.3413,0.0000,0.2792
Lang_4,0,2,0.9796,0.6045,0.0000,0.5922
Lang_4,1,2,0.9883,0.6045,0.0000,0.5974
Lang_5,0,1,1.0000,0.3333,0.0000,0.3333
Lang_7,0,1,0.7726,0.4564,0.0000,0.3526
Lang_8,0,1,0.9435,0.4687,0.0000,0.4422
Lang_8,0,2,0.9093,0.4037,0.0000,0.3671
Lang_8,1,2,0.9093,0.5218,0.0000,0.4745
Lang_13,0,1,0.9895,0.3413,0.0000,0.3377
Lang_13,0,2,0.9155,0.6460,0.0000,0.5914
Lang_13,1,2,0.9930,0.6460,0.0000,0.6415
Lang_15,0,1,0.9834,0.6240,0.0000,0.6137
Lang_19,0,1,0.8938,0.2103,0.0000,0.1880
Lang_19,0,2,0.9450,0.2103,0.0000,0.1987
Lang_19,1,2,0.9110,0.0000,0.0000,0.0000
Lang_20,0,1,0.1008,0.5473,0.0000,0.0552
Lang_23,0,1,0.9965,0.2018,0.0000,0.2011
Lang_27,0,1,0.7230,0.6131,0.0000,0.4433
Lang_30,0,1,0.9866,0.3899,0.0000,0.3847
Lang_30,0,2,0.5657,0.6989,0.0000,0.3953
Lang_30,0,3,0.9897,0.3899,0.0000,0.3859
Lang_30,0,4,0.0637,0.3090,0.0000,0.0197
Lang_30,0,5,0.6965,0.5473,0.0000,0.3812
Lang_30,0,6,0.2695,0.3090,0.0000,0.0833
Lang_30,1,2,0.9847,0.6744,0.0000,0.6641
Lang_30,1,3,0.3532,0.4527,0.0000,0.1599
Lang_30,1,4,0.9802,0.3899,0.0000,0.3822
Lang_30,1,5,0.9846,0.5849,0.0000,0.5759
Lang_30,1,6,0.9819,0.3899,0.0000,0.3828
Lang_30,2,3,0.9962,0.7214,0.0000,0.7187
Lang_30,2,4,0.6042,0.6989,0.0000,0.4223
Lang_30,2,5,0.7676,0.7798,0.0000,0.5986
Lang_30,2,6,0.5375,0.6989,0.0000,0.3757
Lang_30,3,4,0.9814,0.3899,0.0000,0.3827
Lang_30,3,5,0.9851,0.5849,0.0000,0.5762
Lang_30,3,6,0.9830,0.3899,0.0000,0.3833
Lang_30,4,5,0.7459,0.5473,0.0000,0.4083
Lang_30,4,6,0.2859,0.3090,0.0000,0.0883
Lang_30,5,6,0.7510,0.5473,0.0000,0.4110
Lang_32,0,1,0.9427,0.4424,0.0000,0.4171
Lang_32,0,2,0.9227,0.3811,0.0000,0.3517
Lang_32,0,3,0.8719,0.4424,0.0000,0.3858
Lang_32,1,2,0.9143,0.4926,0.0000,0.4504
Lang_32,1,3,0.6297,0.5349,0.0000,0.3369
Lang_32,2,3,0.7754,0.4926,0.0000,0.3819
Lang_34,0,1,0.9125,0.5312,0.0000,0.4847
Lang_35,0,1,0.6515,0.7336,0.0000,0.4779
Lang_36,0,1,0.8475,0.6934,0.0000,0.5877
Lang_41,0,1,1.0000,0.3170,0.0000,0.3170
Lang_41,0,2,0.4559,0.3170,0.0000,0.1445
Lang_41,1,2,0.9948,0.4644,0.0000,0.4620
Lang_46,0,1,0.4694,0.5389,0.0000,0.2530
Lang_46,0,2,0.4269,0.5389,0.0000,0.2301
Lang_46,0,3,0.9259,0.5389,0.0000,0.4990
Lang_46,0,4,0.9659,0.4457,0.0000,0.4305
Lang_46,0,5,0.9633,0.4962,0.0000,0.4780
Lang_46,0,6,0.9939,0.7678,0.0000,0.7632
Lang_46,1,2,0.9270,0.5389,0.0000,0.4995
